1,2017-10-26 10:22:38.996835,11,22,23
2,2017-10-26 10:22:39.003619,20,23,27
3,2017-10-26 10:22:39.005098,32,17,17
4,2017-10-26 10:22:39.005601,43,17,12
5,2017-10-26 10:22:39.005601,44,19,29
6,2017-10-26 10:22:39.005601,59,18,19
7,2017-10-26 10:22:39.005601,76,23,30
8,2017-10-26 10:22:39.006103,82,17,24
9,2017-10-26 10:22:39.006103,99,16,16
10,2017-10-26 10:22:39.006103,86,24,22
1,2017-10-26 10:22:44.007039,9,26,27
2,2017-10-26 10:22:44.007562,17,20,16
3,2017-10-26 10:22:44.008041,31,14,13
4,2017-10-26 10:22:44.008548,36,20,18
5,2017-10-26 10:22:44.009044,36,18,14
6,2017-10-26 10:22:44.010046,49,19,19
7,2017-10-26 10:22:44.010548,90,25,20
8,2017-10-26 10:22:44.010548,77,15,19
9,2017-10-26 10:22:44.011056,96,19,22
10,2017-10-26 10:22:44.011818,83,24,26
1,2017-10-26 10:22:49.014323,8,28,32
2,2017-10-26 10:22:49.014323,16,22,21
3,2017-10-26 10:22:49.014857,31,12,12
4,2017-10-26 10:22:49.015156,37,21,19
5,2017-10-26 10:22:49.015428,32,17,17
6,2017-10-26 10:22:49.015663,53,21,21
7,2017-10-26 10:22:49.015898,104,22,21
8,2017-10-26 10:22:49.016133,86,17,15
9,2017-10-26 10:22:49.016133,83,20,23
10,2017-10-26 10:22:49.016133,80,20,17
1,2017-10-26 10:22:54.016841,8,23,18
2,2017-10-26 10:22:54.016841,15,25,27
3,2017-10-26 10:22:54.018148,26,13,12
4,2017-10-26 10:22:54.018628,33,24,25
5,2017-10-26 10:22:54.018628,29,20,23
6,2017-10-26 10:22:54.019131,50,20,20
7,2017-10-26 10:22:54.020134,88,21,18
8,2017-10-26 10:22:54.020635,97,19,16
9,2017-10-26 10:22:54.021049,79,19,20
10,2017-10-26 10:22:54.021049,64,22,25
1,2017-10-26 10:22:59.021947,9,24,26
2,2017-10-26 10:22:59.022361,17,26,22
3,2017-10-26 10:22:59.025933,24,12,13
4,2017-10-26 10:22:59.026937,30,25,20
5,2017-10-26 10:22:59.028940,34,21,24
6,2017-10-26 10:22:59.029442,48,23,22
7,2017-10-26 10:22:59.029943,95,21,21
8,2017-10-26 10:22:59.031448,82,19,20
9,2017-10-26 10:22:59.032450,89,18,22
10,2017-10-26 10:22:59.035861,62,25,23
1,2017-10-26 10:23:04.037470,9,21,19
2,2017-10-26 10:23:04.037814,17,24,27
3,2017-10-26 10:23:04.041776,22,13,13
4,2017-10-26 10:23:04.042274,33,26,25
5,2017-10-26 10:23:04.043276,38,22,18
6,2017-10-26 10:23:04.044278,56,20,23
7,2017-10-26 10:23:04.044780,114,17,13
8,2017-10-26 10:23:04.045782,74,20,18
9,2017-10-26 10:23:04.046788,89,21,25
10,2017-10-26 10:23:04.047787,72,29,33
1,2017-10-26 10:23:09.048651,10,25,22
2,2017-10-26 10:23:09.048651,19,25,25
3,2017-10-26 10:23:09.049472,22,14,15
4,2017-10-26 10:23:09.049804,35,24,26
5,2017-10-26 10:23:09.050306,34,22,20
6,2017-10-26 10:23:09.050306,63,20,23
7,2017-10-26 10:23:09.050810,124,18,18
8,2017-10-26 10:23:09.053336,84,24,23
9,2017-10-26 10:23:09.054111,92,17,20
10,2017-10-26 10:23:09.054614,64,25,24
1,2017-10-26 10:23:14.056611,9,27,23
2,2017-10-26 10:23:14.056953,20,26,23
3,2017-10-26 10:23:14.057959,18,12,11
4,2017-10-26 10:23:14.058460,32,22,24
5,2017-10-26 10:23:14.058961,31,24,25
6,2017-10-26 10:23:14.059465,67,18,16
7,2017-10-26 10:23:14.059964,137,19,17
8,2017-10-26 10:23:14.060968,80,28,28
9,2017-10-26 10:23:14.061468,76,16,13
10,2017-10-26 10:23:14.063471,75,25,24
1,2017-10-26 10:23:19.064441,8,29,30
2,2017-10-26 10:23:19.064792,16,22,22
3,2017-10-26 10:23:19.066297,16,11,9
4,2017-10-26 10:23:19.067214,26,18,17
5,2017-10-26 10:23:19.068225,37,21,24
6,2017-10-26 10:23:19.068722,79,19,19
7,2017-10-26 10:23:19.071228,164,18,17
8,2017-10-26 10:23:19.072740,66,32,36
9,2017-10-26 10:23:19.074237,81,14,14
10,2017-10-26 10:23:19.075240,83,20,24
1,2017-10-26 10:23:24.075996,8,25,23
2,2017-10-26 10:23:24.076355,17,24,23
3,2017-10-26 10:23:24.077864,19,13,12
4,2017-10-26 10:23:24.078854,23,16,17
5,2017-10-26 10:23:24.080362,41,17,16
6,2017-10-26 10:23:24.081367,78,18,16
7,2017-10-26 10:23:24.085038,135,17,19
8,2017-10-26 10:23:24.086939,77,32,32
9,2017-10-26 10:23:24.088228,67,12,10
10,2017-10-26 10:23:24.089236,80,22,26
1,2017-10-26 10:23:29.090100,9,21,24
2,2017-10-26 10:23:29.091112,14,25,25
3,2017-10-26 10:23:29.092426,16,14,15
4,2017-10-26 10:23:29.093776,27,14,11
5,2017-10-26 10:23:29.094805,47,20,22
6,2017-10-26 10:23:29.095804,67,21,21
7,2017-10-26 10:23:29.097477,146,19,18
8,2017-10-26 10:23:29.098490,73,27,26
9,2017-10-26 10:23:29.100177,65,10,9
10,2017-10-26 10:23:29.101190,83,26,25
1,2017-10-26 10:23:34.102923,8,24,20
2,2017-10-26 10:23:34.103429,16,26,21
3,2017-10-26 10:23:34.104431,15,16,19
4,2017-10-26 10:23:34.105433,31,13,15
5,2017-10-26 10:23:34.106941,49,19,17
6,2017-10-26 10:23:34.107945,79,18,17
7,2017-10-26 10:23:34.108441,121,16,18
8,2017-10-26 10:23:34.109444,59,23,26
9,2017-10-26 10:23:34.110447,77,10,10
10,2017-10-26 10:23:34.111453,78,24,25
1,2017-10-26 10:23:39.113901,9,26,22
2,2017-10-26 10:23:39.114912,13,24,28
3,2017-10-26 10:23:39.116413,17,19,17
4,2017-10-26 10:23:39.118424,35,12,15
5,2017-10-26 10:23:39.120206,52,18,17
6,2017-10-26 10:23:39.122329,81,16,17
7,2017-10-26 10:23:39.125341,97,14,14
8,2017-10-26 10:23:39.125843,61,27,29
9,2017-10-26 10:23:39.126344,70,10,8
10,2017-10-26 10:23:39.127347,88,23,18
1,2017-10-26 10:23:44.128027,9,27,26
2,2017-10-26 10:23:44.128544,15,28,23
3,2017-10-26 10:23:44.130042,17,18,19
4,2017-10-26 10:23:44.131542,40,13,10
5,2017-10-26 10:23:44.133547,60,19,19
6,2017-10-26 10:23:44.135051,83,13,16
7,2017-10-26 10:23:44.136555,88,14,16
8,2017-10-26 10:23:44.137558,62,27,24
9,2017-10-26 10:23:44.138560,68,10,9
10,2017-10-26 10:23:44.139062,98,26,27
1,2017-10-26 10:23:49.141113,9,27,27
2,2017-10-26 10:23:49.141614,15,28,31
3,2017-10-26 10:23:49.143117,16,19,22
4,2017-10-26 10:23:49.144622,41,15,13
5,2017-10-26 10:23:49.146125,62,16,16
6,2017-10-26 10:23:49.147629,87,12,12
7,2017-10-26 10:23:49.148639,99,16,19
8,2017-10-26 10:23:49.149637,53,30,30
9,2017-10-26 10:23:49.150636,66,11,12
10,2017-10-26 10:23:49.152141,112,28,27
1,2017-10-26 10:23:54.153171,8,32,32
2,2017-10-26 10:23:54.153171,12,29,29
3,2017-10-26 10:23:54.153673,19,19,22
4,2017-10-26 10:23:54.154174,45,17,18
5,2017-10-26 10:23:54.154174,51,18,17
6,2017-10-26 10:23:54.154675,86,13,13
7,2017-10-26 10:23:54.154675,107,14,11
8,2017-10-26 10:23:54.155177,59,28,26
9,2017-10-26 10:23:54.155177,71,13,12
10,2017-10-26 10:23:54.155678,120,30,29
1,2017-10-26 10:23:59.155782,9,28,34
2,2017-10-26 10:23:59.155782,14,28,24
3,2017-10-26 10:23:59.156272,16,17,18
4,2017-10-26 10:23:59.156773,47,19,18
5,2017-10-26 10:23:59.156773,51,18,18
6,2017-10-26 10:23:59.157275,70,12,13
7,2017-10-26 10:23:59.157275,100,16,16
8,2017-10-26 10:23:59.157777,68,27,25
9,2017-10-26 10:23:59.158281,68,12,14
10,2017-10-26 10:23:59.158281,143,25,30
1,2017-10-26 10:24:04.159209,9,33,32
2,2017-10-26 10:24:04.159704,13,25,29
3,2017-10-26 10:24:04.160676,19,14,16
4,2017-10-26 10:24:04.162176,38,17,18
5,2017-10-26 10:24:04.165184,45,15,16
6,2017-10-26 10:24:04.165184,68,10,12
7,2017-10-26 10:24:04.166187,115,18,16
8,2017-10-26 10:24:04.166688,78,25,29
9,2017-10-26 10:24:04.167690,81,10,12
10,2017-10-26 10:24:04.168192,163,20,25
1,2017-10-26 10:24:09.169500,9,34,29
2,2017-10-26 10:24:09.170500,12,23,22
3,2017-10-26 10:24:09.176518,17,12,12
4,2017-10-26 10:24:09.178022,35,19,19
5,2017-10-26 10:24:09.179022,48,12,10
6,2017-10-26 10:24:09.180024,71,10,11
7,2017-10-26 10:24:09.182531,110,15,14
8,2017-10-26 10:24:09.183032,92,21,18
9,2017-10-26 10:24:09.186040,69,12,14
10,2017-10-26 10:24:09.187043,182,24,21
1,2017-10-26 10:24:14.188494,10,33,35
2,2017-10-26 10:24:14.188494,12,19,23
3,2017-10-26 10:24:14.194107,17,11,11
4,2017-10-26 10:24:14.194600,33,18,19
5,2017-10-26 10:24:14.195102,53,12,11
6,2017-10-26 10:24:14.195603,70,10,7
7,2017-10-26 10:24:14.196606,94,17,17
8,2017-10-26 10:24:14.198112,99,17,15
9,2017-10-26 10:24:14.200114,78,10,12
10,2017-10-26 10:24:14.203224,147,21,18
1,2017-10-26 10:24:19.203957,9,27,31
2,2017-10-26 10:24:19.203957,11,17,21
3,2017-10-26 10:24:19.205171,16,10,8
4,2017-10-26 10:24:19.209202,28,16,13
5,2017-10-26 10:24:19.209699,49,13,13
6,2017-10-26 10:24:19.210186,74,11,11
7,2017-10-26 10:24:19.211190,99,15,15
8,2017-10-26 10:24:19.211691,89,15,14
9,2017-10-26 10:24:19.212192,80,12,10
10,2017-10-26 10:24:19.213202,124,24,24
1,2017-10-26 10:24:24.215197,8,30,29
2,2017-10-26 10:24:24.215197,12,15,14
3,2017-10-26 10:24:24.217203,14,10,8
4,2017-10-26 10:24:24.220320,25,19,20
5,2017-10-26 10:24:24.220828,43,11,10
6,2017-10-26 10:24:24.221325,76,10,10
7,2017-10-26 10:24:24.222329,113,13,12
8,2017-10-26 10:24:24.224681,93,16,17
9,2017-10-26 10:24:24.226185,64,14,16
10,2017-10-26 10:24:24.229035,108,25,24
1,2017-10-26 10:24:29.230616,9,27,23
2,2017-10-26 10:24:29.230616,14,13,15
3,2017-10-26 10:24:29.232426,16,12,12
4,2017-10-26 10:24:29.235651,26,18,18
5,2017-10-26 10:24:29.236160,38,12,12
6,2017-10-26 10:24:29.236656,80,12,10
7,2017-10-26 10:24:29.237157,112,13,14
8,2017-10-26 10:24:29.239664,89,16,19
9,2017-10-26 10:24:29.240165,76,13,15
10,2017-10-26 10:24:29.242172,110,20,23
1,2017-10-26 10:24:34.244924,8,25,26
2,2017-10-26 10:24:34.246930,15,13,11
3,2017-10-26 10:24:34.248433,14,10,12
4,2017-10-26 10:24:34.249937,29,16,16
5,2017-10-26 10:24:34.251441,43,12,10
6,2017-10-26 10:24:34.256958,69,10,11
7,2017-10-26 10:24:34.259462,111,15,13
8,2017-10-26 10:24:34.260465,84,15,13
9,2017-10-26 10:24:34.261469,73,14,11
10,2017-10-26 10:24:34.264489,111,22,19
1,2017-10-26 10:24:39.265636,8,30,29
2,2017-10-26 10:24:39.265636,13,12,14
3,2017-10-26 10:24:39.267139,12,11,12
4,2017-10-26 10:24:39.267640,34,13,11
5,2017-10-26 10:24:39.271096,48,11,9
6,2017-10-26 10:24:39.271600,81,12,12
7,2017-10-26 10:24:39.272628,116,12,13
8,2017-10-26 10:24:39.273103,97,15,13
9,2017-10-26 10:24:39.274105,77,14,16
10,2017-10-26 10:24:39.274606,113,24,25
1,2017-10-26 10:24:44.275674,7,24,23
2,2017-10-26 10:24:44.275957,14,12,12
3,2017-10-26 10:24:44.277464,14,10,11
4,2017-10-26 10:24:44.280575,40,12,12
5,2017-10-26 10:24:44.281083,56,10,10
6,2017-10-26 10:24:44.281580,68,10,8
7,2017-10-26 10:24:44.282583,108,10,10
8,2017-10-26 10:24:44.283086,107,18,20
9,2017-10-26 10:24:44.283587,90,13,13
10,2017-10-26 10:24:44.284089,107,28,33
1,2017-10-26 10:24:49.286388,8,27,25
2,2017-10-26 10:24:49.286388,14,14,14
3,2017-10-26 10:24:49.288924,15,10,8
4,2017-10-26 10:24:49.290939,41,12,13
5,2017-10-26 10:24:49.291940,66,11,9
6,2017-10-26 10:24:49.292442,74,12,12
7,2017-10-26 10:24:49.292944,120,11,13
8,2017-10-26 10:24:49.293696,116,19,16
9,2017-10-26 10:24:49.294201,92,13,11
10,2017-10-26 10:24:49.296083,121,26,30
1,2017-10-26 10:24:54.297757,8,28,24
2,2017-10-26 10:24:54.297757,15,13,13
3,2017-10-26 10:24:54.299765,15,10,11
4,2017-10-26 10:24:54.299765,35,11,9
5,2017-10-26 10:24:54.303391,69,12,12
6,2017-10-26 10:24:54.303873,63,10,9
7,2017-10-26 10:24:54.304375,139,13,12
8,2017-10-26 10:24:54.305380,102,21,20
9,2017-10-26 10:24:54.305878,84,13,12
10,2017-10-26 10:24:54.307884,138,21,19
1,2017-10-26 10:24:59.309628,8,29,29
2,2017-10-26 10:24:59.309628,14,14,15
3,2017-10-26 10:24:59.311097,18,10,11
4,2017-10-26 10:24:59.314104,39,13,13
5,2017-10-26 10:24:59.314606,63,10,12
6,2017-10-26 10:24:59.315110,71,10,9
7,2017-10-26 10:24:59.315610,121,11,9
8,2017-10-26 10:24:59.316612,111,19,16
9,2017-10-26 10:24:59.317113,74,11,10
10,2017-10-26 10:24:59.317614,123,18,19
1,2017-10-26 10:25:04.318289,8,32,27
2,2017-10-26 10:25:04.318289,12,13,12
3,2017-10-26 10:25:04.319796,15,10,8
4,2017-10-26 10:25:04.320299,40,15,14
5,2017-10-26 10:25:04.323700,73,10,8
6,2017-10-26 10:25:04.324204,57,10,9
7,2017-10-26 10:25:04.325210,108,11,10
8,2017-10-26 10:25:04.325707,111,21,21
9,2017-10-26 10:25:04.326208,70,11,10
10,2017-10-26 10:25:04.326712,107,17,17
1,2017-10-26 10:25:09.327525,8,33,35
2,2017-10-26 10:25:09.328020,10,14,13
3,2017-10-26 10:25:09.329524,12,10,9
4,2017-10-26 10:25:09.332695,42,12,11
5,2017-10-26 10:25:09.334220,80,10,8
6,2017-10-26 10:25:09.334727,67,12,12
7,2017-10-26 10:25:09.335202,93,13,12
8,2017-10-26 10:25:09.335879,110,25,23
9,2017-10-26 10:25:09.336383,78,11,9
10,2017-10-26 10:25:09.336884,101,18,16
1,2017-10-26 10:25:14.341214,8,27,21
2,2017-10-26 10:25:14.341720,10,13,13
3,2017-10-26 10:25:14.343222,12,10,11
4,2017-10-26 10:25:14.346566,43,13,12
5,2017-10-26 10:25:14.347070,91,10,8
6,2017-10-26 10:25:14.347571,57,11,13
7,2017-10-26 10:25:14.348071,106,11,12
8,2017-10-26 10:25:14.348574,108,29,26
9,2017-10-26 10:25:14.349075,70,12,12
10,2017-10-26 10:25:14.349595,102,20,19
1,2017-10-26 10:25:19.350238,9,27,29
2,2017-10-26 10:25:19.350544,9,14,13
