1,2017-10-22 11:18:59.118681,9,19,11
2,2017-10-22 11:18:59.124696,16,16,8
3,2017-10-22 11:18:59.125205,31,17,20
4,2017-10-22 11:18:59.125397,36,17,11
5,2017-10-22 11:18:59.125397,41,16,26
6,2017-10-22 11:18:59.125397,64,17,14
7,2017-10-22 11:18:59.125397,57,22,23
8,2017-10-22 11:18:59.125397,90,23,18
9,2017-10-22 11:18:59.125900,83,20,13
10,2017-10-22 11:18:59.125900,80,21,15
1,2017-10-22 11:19:04.125952,8,21,19
2,2017-10-22 11:19:04.126351,15,15,15
3,2017-10-22 11:19:04.126351,31,17,16
4,2017-10-22 11:19:04.126855,41,20,22
5,2017-10-22 11:19:04.126855,34,13,9
6,2017-10-22 11:19:04.127355,54,19,20
7,2017-10-22 11:19:04.127355,53,25,29
8,2017-10-22 11:19:04.127355,94,20,23
9,2017-10-22 11:19:04.127858,82,24,23
10,2017-10-22 11:19:04.128045,64,18,21
1,2017-10-22 11:19:09.128836,7,23,22
2,2017-10-22 11:19:09.129835,16,16,14
3,2017-10-22 11:19:09.130838,32,15,17
4,2017-10-22 11:19:09.131345,45,18,17
5,2017-10-22 11:19:09.131718,28,11,12
6,2017-10-22 11:19:09.131718,46,19,16
7,2017-10-22 11:19:09.132224,55,29,28
8,2017-10-22 11:19:09.132842,86,22,22
9,2017-10-22 11:19:09.132842,94,22,26
10,2017-10-22 11:19:09.133348,52,18,17
1,2017-10-22 11:19:14.134163,6,20,24
2,2017-10-22 11:19:14.136169,14,14,14
3,2017-10-22 11:19:14.138181,26,17,18
4,2017-10-22 11:19:14.140304,39,19,20
5,2017-10-22 11:19:14.143429,32,12,13
6,2017-10-22 11:19:14.144652,47,20,21
7,2017-10-22 11:19:14.146187,59,26,28
8,2017-10-22 11:19:14.148162,69,26,28
9,2017-10-22 11:19:14.150164,91,18,20
10,2017-10-22 11:19:14.153131,44,16,18
1,2017-10-22 11:19:19.154257,5,23,26
2,2017-10-22 11:19:19.154714,12,14,15
3,2017-10-22 11:19:19.157222,22,19,20
4,2017-10-22 11:19:19.158214,34,19,19
5,2017-10-22 11:19:19.161730,35,11,13
6,2017-10-22 11:19:19.165161,56,18,20
7,2017-10-22 11:19:19.167650,62,29,32
8,2017-10-22 11:19:19.169155,57,28,31
9,2017-10-22 11:19:19.172662,98,21,19
10,2017-10-22 11:19:19.173666,46,15,13
1,2017-10-22 11:19:24.175744,4,21,22
2,2017-10-22 11:19:24.176299,14,15,18
3,2017-10-22 11:19:24.179402,23,21,24
4,2017-10-22 11:19:24.184975,28,17,20
5,2017-10-22 11:19:24.188339,31,11,12
6,2017-10-22 11:19:24.192524,48,19,20
7,2017-10-22 11:19:24.195828,73,30,27
8,2017-10-22 11:19:24.197327,66,31,36
9,2017-10-22 11:19:24.197829,89,23,25
10,2017-10-22 11:19:24.199836,48,15,17
1,2017-10-22 11:19:29.200668,4,24,27
2,2017-10-22 11:19:29.201209,13,14,15
3,2017-10-22 11:19:29.204685,22,24,20
4,2017-10-22 11:19:29.207975,30,16,16
5,2017-10-22 11:19:29.212945,36,10,8
6,2017-10-22 11:19:29.215976,49,22,18
7,2017-10-22 11:19:29.216953,68,26,27
8,2017-10-22 11:19:29.217957,79,35,41
9,2017-10-22 11:19:29.218456,93,23,27
10,2017-10-22 11:19:29.219459,54,17,19
1,2017-10-22 11:19:34.220596,4,26,27
2,2017-10-22 11:19:34.221108,13,12,15
3,2017-10-22 11:19:34.225113,25,26,23
4,2017-10-22 11:19:34.228121,33,14,14
5,2017-10-22 11:19:34.230627,30,10,10
6,2017-10-22 11:19:34.234641,56,19,22
7,2017-10-22 11:19:34.236196,63,30,30
8,2017-10-22 11:19:34.239970,88,35,39
9,2017-10-22 11:19:34.242512,99,24,23
10,2017-10-22 11:19:34.243514,49,14,14
1,2017-10-22 11:19:39.246644,4,23,22
2,2017-10-22 11:19:39.247109,13,10,13
3,2017-10-22 11:19:39.250118,20,21,20
4,2017-10-22 11:19:39.253128,36,12,13
5,2017-10-22 11:19:39.254131,36,12,13
6,2017-10-22 11:19:39.255633,52,18,14
7,2017-10-22 11:19:39.257138,75,31,37
8,2017-10-22 11:19:39.259642,79,35,40
9,2017-10-22 11:19:39.262650,114,25,29
10,2017-10-22 11:19:39.263653,47,14,12
1,2017-10-22 11:19:44.264491,4,26,28
2,2017-10-22 11:19:44.264491,14,12,14
3,2017-10-22 11:19:44.265994,17,19,18
4,2017-10-22 11:19:44.269503,42,14,12
5,2017-10-22 11:19:44.270006,34,14,12
6,2017-10-22 11:19:44.270506,45,15,14
7,2017-10-22 11:19:44.271008,63,26,27
8,2017-10-22 11:19:44.272011,88,29,21
9,2017-10-22 11:19:44.272511,133,24,28
10,2017-10-22 11:19:44.273013,52,12,11
1,2017-10-22 11:19:49.274042,4,25,27
2,2017-10-22 11:19:49.274503,16,10,11
3,2017-10-22 11:19:49.277740,15,17,15
4,2017-10-22 11:19:49.281215,35,14,16
5,2017-10-22 11:19:49.283221,32,16,14
6,2017-10-22 11:19:49.284724,44,17,17
7,2017-10-22 11:19:49.288001,71,29,25
8,2017-10-22 11:19:49.291461,78,34,35
9,2017-10-22 11:19:49.292969,119,24,21
10,2017-10-22 11:19:49.293472,55,12,13
1,2017-10-22 11:19:54.294892,4,26,21
2,2017-10-22 11:19:54.295857,17,10,10
3,2017-10-22 11:19:54.299553,12,15,14
4,2017-10-22 11:19:54.303064,35,15,12
5,2017-10-22 11:19:54.306290,36,15,15
6,2017-10-22 11:19:54.311635,51,17,16
7,2017-10-22 11:19:54.314601,65,34,30
8,2017-10-22 11:19:54.316126,86,35,30
9,2017-10-22 11:19:54.319299,125,20,22
10,2017-10-22 11:19:54.320297,53,10,11
1,2017-10-22 11:19:59.323905,4,31,27
2,2017-10-22 11:19:59.324195,17,10,9
3,2017-10-22 11:19:59.325200,10,14,14
4,2017-10-22 11:19:59.325702,40,16,18
5,2017-10-22 11:19:59.329066,30,12,14
6,2017-10-22 11:19:59.329566,44,20,19
7,2017-10-22 11:19:59.330069,56,35,29
8,2017-10-22 11:19:59.330570,81,28,27
9,2017-10-22 11:19:59.331070,120,23,19
10,2017-10-22 11:19:59.331573,52,12,12
1,2017-10-22 11:20:04.332122,4,35,39
2,2017-10-22 11:20:04.332624,15,10,10
3,2017-10-22 11:20:04.821499,10,16,14
4,2017-10-22 11:20:04.822501,48,14,11
5,2017-10-22 11:20:04.823003,25,12,14
6,2017-10-22 11:20:04.826012,43,19,19
7,2017-10-22 11:20:04.827013,58,32,30
8,2017-10-22 11:20:04.827515,89,25,22
9,2017-10-22 11:20:04.828016,122,23,23
10,2017-10-22 11:20:04.828518,47,14,16
1,2017-10-22 11:20:09.829094,4,35,39
2,2017-10-22 11:20:09.829714,14,10,8
3,2017-10-22 11:20:09.833209,10,19,18
4,2017-10-22 11:20:09.836717,40,15,15
5,2017-10-22 11:20:09.839724,21,11,9
6,2017-10-22 11:20:09.843197,51,18,15
7,2017-10-22 11:20:09.846591,47,35,32
8,2017-10-22 11:20:09.848101,87,27,31
9,2017-10-22 11:20:09.849104,119,23,19
10,2017-10-22 11:20:09.850641,39,14,12
1,2017-10-22 11:20:14.852663,4,30,36
2,2017-10-22 11:20:14.853175,13,10,9
3,2017-10-22 11:20:14.856181,10,21,18
4,2017-10-22 11:20:14.859965,44,13,16
5,2017-10-22 11:20:14.861705,24,12,13
6,2017-10-22 11:20:14.863213,41,19,21
7,2017-10-22 11:20:14.870248,38,28,26
8,2017-10-22 11:20:14.871755,90,26,28
9,2017-10-22 11:20:14.872759,116,24,24
10,2017-10-22 11:20:14.874762,35,12,10
1,2017-10-22 11:20:19.876664,4,30,36
2,2017-10-22 11:20:19.877013,11,11,12
3,2017-10-22 11:20:20.073121,11,21,21
4,2017-10-22 11:20:20.074581,46,11,12
5,2017-10-22 11:20:20.077669,26,14,14
6,2017-10-22 11:20:20.078512,47,21,19
7,2017-10-22 11:20:20.079013,31,25,23
8,2017-10-22 11:20:20.080015,95,31,28
9,2017-10-22 11:20:20.080517,133,20,16
10,2017-10-22 11:20:20.081018,41,11,10
1,2017-10-22 11:20:25.081681,4,33,40
2,2017-10-22 11:20:25.081939,11,10,8
3,2017-10-22 11:20:25.083947,9,22,25
4,2017-10-22 11:20:25.084450,55,10,7
5,2017-10-22 11:20:25.087747,22,16,18
6,2017-10-22 11:20:25.088251,47,17,19
7,2017-10-22 11:20:25.089253,26,23,25
8,2017-10-22 11:20:25.089756,91,31,32
9,2017-10-22 11:20:25.090256,120,24,26
10,2017-10-22 11:20:25.091335,46,12,13
1,2017-10-22 11:20:30.092060,4,34,32
2,2017-10-22 11:20:30.092060,12,10,8
3,2017-10-22 11:20:30.093563,10,20,24
4,2017-10-22 11:20:30.094065,66,10,10
5,2017-10-22 11:20:30.097026,26,16,16
6,2017-10-22 11:20:30.098035,46,15,18
7,2017-10-22 11:20:30.098533,23,27,29
8,2017-10-22 11:20:30.099036,100,25,30
9,2017-10-22 11:20:30.099989,101,25,25
10,2017-10-22 11:20:30.100483,51,10,8
1,2017-10-22 11:20:35.101157,4,35,37
2,2017-10-22 11:20:35.101399,10,10,9
3,2017-10-22 11:20:35.102994,8,24,24
4,2017-10-22 11:20:35.103497,67,10,7
5,2017-10-22 11:20:35.106340,25,19,20
6,2017-10-22 11:20:35.106795,48,13,16
7,2017-10-22 11:20:35.107564,26,28,24
8,2017-10-22 11:20:35.108070,85,22,18
9,2017-10-22 11:20:35.108568,91,21,24
10,2017-10-22 11:20:35.110147,58,11,10
1,2017-10-22 11:20:40.110743,4,33,26
2,2017-10-22 11:20:40.111089,12,11,12
3,2017-10-22 11:20:40.112748,7,21,20
4,2017-10-22 11:20:40.113253,74,10,10
5,2017-10-22 11:20:40.116516,24,21,22
6,2017-10-22 11:20:40.117020,55,13,15
7,2017-10-22 11:20:40.118022,27,24,27
8,2017-10-22 11:20:40.118404,80,19,17
9,2017-10-22 11:20:40.118909,101,25,25
10,2017-10-22 11:20:40.119911,64,13,14
1,2017-10-22 11:20:45.120572,4,35,34
2,2017-10-22 11:20:45.120572,14,10,11
3,2017-10-22 11:20:45.522517,6,22,22
4,2017-10-22 11:20:45.522990,87,12,12
5,2017-10-22 11:20:45.525999,21,17,14
6,2017-10-22 11:20:45.527001,48,15,13
7,2017-10-22 11:20:45.527502,28,22,27
8,2017-10-22 11:20:45.528507,75,20,20
9,2017-10-22 11:20:45.530009,112,24,28
10,2017-10-22 11:20:45.530511,66,12,14
1,2017-10-22 11:20:50.530879,4,29,35
2,2017-10-22 11:20:50.531881,12,10,7
3,2017-10-22 11:20:50.636658,7,20,24
4,2017-10-22 11:20:50.638162,70,12,14
5,2017-10-22 11:20:50.641171,21,15,16
6,2017-10-22 11:20:50.642174,57,18,17
7,2017-10-22 11:20:50.642675,30,22,19
8,2017-10-22 11:20:50.643193,77,23,19
9,2017-10-22 11:20:50.643677,106,25,26
10,2017-10-22 11:20:50.644178,77,10,8
1,2017-10-22 11:20:55.644856,4,30,30
2,2017-10-22 11:20:55.644856,14,10,11
3,2017-10-22 11:20:55.726435,7,24,25
4,2017-10-22 11:20:55.727438,69,12,12
5,2017-10-22 11:20:55.730447,19,13,14
6,2017-10-22 11:20:55.731449,60,16,13
7,2017-10-22 11:20:55.732451,32,20,21
8,2017-10-22 11:20:55.732952,74,23,20
9,2017-10-22 11:20:55.733956,117,23,21
10,2017-10-22 11:20:55.734456,79,11,10
1,2017-10-22 11:21:00.737174,4,31,31
2,2017-10-22 11:21:00.738036,12,11,9
3,2017-10-22 11:21:00.746338,7,28,30
4,2017-10-22 11:21:00.749345,67,12,12
5,2017-10-22 11:21:00.752031,20,15,14
6,2017-10-22 11:21:00.755373,70,18,20
7,2017-10-22 11:21:00.756876,31,22,24
8,2017-10-22 11:21:00.757380,88,20,19
9,2017-10-22 11:21:00.758380,140,25,25
10,2017-10-22 11:21:00.760385,83,13,12
1,2017-10-22 11:21:05.761373,4,34,34
2,2017-10-22 11:21:05.761896,12,10,9
3,2017-10-22 11:21:05.931588,6,29,27
4,2017-10-22 11:21:05.936671,65,12,11
5,2017-10-22 11:21:05.940933,23,14,16
6,2017-10-22 11:21:05.942438,67,16,13
7,2017-10-22 11:21:05.943942,31,23,23
8,2017-10-22 11:21:05.946907,95,18,18
9,2017-10-22 11:21:05.947912,161,30,29
