1,2017-10-11 10:29:25.735570,11,18,21
2,2017-10-11 10:29:25.765149,24,22,14
3,2017-10-11 10:29:25.767154,32,17,19
4,2017-10-11 10:29:25.769661,46,20,14
5,2017-10-11 10:29:25.771164,40,16,26
6,2017-10-11 10:29:25.773670,71,21,19
7,2017-10-11 10:29:25.775175,80,18,15
8,2017-10-11 10:29:25.776679,67,23,14
9,2017-10-11 10:29:25.778182,77,19,27
10,2017-10-11 10:29:25.780689,106,23,16
1,2017-10-11 10:29:30.784646,9,18,19
2,2017-10-11 10:29:30.793128,20,25,25
3,2017-10-11 10:29:30.800647,32,16,15
4,2017-10-11 10:29:30.804657,39,24,26
5,2017-10-11 10:29:30.807165,35,15,18
6,2017-10-11 10:29:30.809670,71,19,21
7,2017-10-11 10:29:30.812177,76,19,20
8,2017-10-11 10:29:30.814183,64,24,23
9,2017-10-11 10:29:30.816689,63,21,17
10,2017-10-11 10:29:30.818193,99,25,25
1,2017-10-11 10:29:35.823320,9,20,20
2,2017-10-11 10:29:35.829291,18,29,31
3,2017-10-11 10:29:35.833305,29,17,19
4,2017-10-11 10:29:35.836312,42,23,19
5,2017-10-11 10:29:35.838314,33,14,16
6,2017-10-11 10:29:35.840820,81,17,18
7,2017-10-11 10:29:35.842828,77,20,16
8,2017-10-11 10:29:35.844831,61,25,25
9,2017-10-11 10:29:35.846836,71,22,24
10,2017-10-11 10:29:35.848843,93,21,26
1,2017-10-11 10:29:40.851790,8,16,16
2,2017-10-11 10:29:40.859311,18,25,30
3,2017-10-11 10:29:40.865830,26,18,17
4,2017-10-11 10:29:40.869339,50,21,19
5,2017-10-11 10:29:40.872344,28,16,15
6,2017-10-11 10:29:40.875353,80,19,18
7,2017-10-11 10:29:40.878360,68,21,23
8,2017-10-11 10:29:40.881388,64,20,23
9,2017-10-11 10:29:40.883877,76,25,24
10,2017-10-11 10:29:40.885882,99,24,20
1,2017-10-11 10:29:45.889958,9,13,11
2,2017-10-11 10:29:45.895984,21,24,19
3,2017-10-11 10:29:45.904497,23,17,14
4,2017-10-11 10:29:45.908507,60,25,25
5,2017-10-11 10:29:45.912519,32,18,16
6,2017-10-11 10:29:45.917032,67,18,17
7,2017-10-11 10:29:45.920040,60,21,18
8,2017-10-11 10:29:45.922043,53,23,25
9,2017-10-11 10:29:45.924048,61,23,21
10,2017-10-11 10:29:45.926555,96,21,21
1,2017-10-11 10:29:50.928773,10,12,14
2,2017-10-11 10:29:50.934249,18,20,21
3,2017-10-11 10:29:50.941269,21,19,19
4,2017-10-11 10:29:50.945279,71,22,21
5,2017-10-11 10:29:50.949791,34,21,21
6,2017-10-11 10:29:50.953299,56,16,18
7,2017-10-11 10:29:50.955807,51,24,21
8,2017-10-11 10:29:50.958313,63,20,18
9,2017-10-11 10:29:50.960821,56,19,22
10,2017-10-11 10:29:50.962825,105,19,16
1,2017-10-11 10:29:55.965925,9,14,13
2,2017-10-11 10:29:55.970935,19,23,27
3,2017-10-11 10:29:55.976954,24,21,23
4,2017-10-11 10:29:55.982966,57,24,27
5,2017-10-11 10:29:55.987494,38,21,25
6,2017-10-11 10:29:55.989985,64,16,15
7,2017-10-11 10:29:55.997111,48,28,27
8,2017-10-11 10:29:56.002129,73,23,25
9,2017-10-11 10:29:56.006136,61,21,20
10,2017-10-11 10:29:56.009145,111,17,14
1,2017-10-11 10:30:01.013842,9,13,13
2,2017-10-11 10:30:01.021354,17,23,21
3,2017-10-11 10:30:01.028873,28,17,18
4,2017-10-11 10:30:01.034890,50,27,30
5,2017-10-11 10:30:01.038399,41,20,25
6,2017-10-11 10:30:01.041908,60,18,15
7,2017-10-11 10:30:01.044415,43,31,36
8,2017-10-11 10:30:01.046921,66,24,20
9,2017-10-11 10:30:01.050433,52,18,17
10,2017-10-11 10:30:01.052436,129,19,21
1,2017-10-11 10:30:06.054525,10,14,12
2,2017-10-11 10:30:06.056030,20,21,25
3,2017-10-11 10:30:06.059773,26,17,18
4,2017-10-11 10:30:06.063283,40,24,29
5,2017-10-11 10:30:06.067292,44,21,23
6,2017-10-11 10:30:06.069799,62,19,19
7,2017-10-11 10:30:06.072807,47,35,31
8,2017-10-11 10:30:06.074825,67,21,19
9,2017-10-11 10:30:06.076819,45,15,17
10,2017-10-11 10:30:06.080327,149,19,15
1,2017-10-11 10:30:11.084583,8,15,17
2,2017-10-11 10:30:11.087090,21,20,18
3,2017-10-11 10:30:11.089594,30,16,17
4,2017-10-11 10:30:11.091600,46,25,30
5,2017-10-11 10:30:11.094106,41,25,26
6,2017-10-11 10:30:11.096613,72,18,20
7,2017-10-11 10:30:11.100127,48,35,38
8,2017-10-11 10:30:11.101626,76,20,18
9,2017-10-11 10:30:11.103632,53,18,19
10,2017-10-11 10:30:11.106138,169,20,17
1,2017-10-11 10:30:16.108032,9,12,13
2,2017-10-11 10:30:16.109891,25,23,24
3,2017-10-11 10:30:16.111896,30,17,16
4,2017-10-11 10:30:16.114904,41,20,22
5,2017-10-11 10:30:16.116408,39,24,20
6,2017-10-11 10:30:16.118413,84,20,24
7,2017-10-11 10:30:16.120920,49,31,35
8,2017-10-11 10:30:16.122926,65,19,21
9,2017-10-11 10:30:16.125432,54,19,21
10,2017-10-11 10:30:16.127438,161,23,24
1,2017-10-11 10:30:21.130823,9,10,8
2,2017-10-11 10:30:21.132825,30,27,29
3,2017-10-11 10:30:21.136337,32,17,17
4,2017-10-11 10:30:21.139344,41,19,18
5,2017-10-11 10:30:21.143855,36,20,22
6,2017-10-11 10:30:21.146867,84,22,19
7,2017-10-11 10:30:21.149369,47,25,29
8,2017-10-11 10:30:21.152378,54,18,18
9,2017-10-11 10:30:21.154396,58,18,19
10,2017-10-11 10:30:21.156890,191,19,15
1,2017-10-11 10:30:26.159604,10,11,11
2,2017-10-11 10:30:26.165585,31,25,28
3,2017-10-11 10:30:26.173620,37,16,18
4,2017-10-11 10:30:26.181128,35,18,17
